from_id,to_id,kind,cause,is_restart,count
63,9,flip,other,False,89
15,86,flip,other,False,88
32,68,flip,interception,False,88
97,41,flip,other,False,88
86,100,intra,,False,88
0,10,intra,,False,88
84,66,intra,,False,88
5,49,intra,,False,87
9,39,flip,restart_throw_in,True,86
60,62,intra,,False,86
84,97,intra,,False,86
91,36,flip,other,False,86
8,43,flip,tackle,False,86
68,52,intra,,False,86
74,73,intra,,False,86
44,91,flip,other,False,86
87,91,intra,,False,86
49,86,flip,other,False,86
29,80,flip,pressure_loss,False,86
26,97,flip,other,False,85
71,21,flip,pressure_loss,False,85
103,91,intra,,False,85
83,26,flip,pressure_loss,False,85
78,26,flip,ball_recovery,False,85
84,44,flip,restart_throw_in,True,85
9,63,flip,interception,False,84
39,10,flip,bad_pass,False,84
97,91,intra,,False,84
6,15,intra,,False,84
44,4,flip,ball_recovery,False,84
84,10,flip,restart_throw_in,True,84
63,10,flip,restart_throw_in,True,84
31,85,flip,other,False,84
83,15,flip,pressure_loss,False,84
22,95,flip,bad_pass,False,83
44,10,flip,restart_throw_in,True,83
43,98,flip,miscontrol,False,83
102,84,intra,,False,83
78,80,intra,,False,83
49,86,flip,ball_recovery,False,83
84,52,intra,,False,83
38,97,flip,other,False,83
49,22,flip,other,False,82
80,25,flip,other,False,82
22,26,flip,ball_recovery,False,82
44,100,flip,bad_pass,False,82
8,43,flip,pressure_loss,False,82
86,38,intra,,False,82
43,81,flip,other,False,82
83,49,flip,pressure_loss,False,82
42,9,flip,pressure_loss,False,82
9,38,flip,ball_recovery,False,82
10,44,flip,bad_pass,False,81
67,65,intra,,False,81
26,87,flip,other,False,81
52,5,intra,,False,81
26,22,flip,other,False,81
26,27,flip,miscontrol,False,81
4,56,flip,ball_recovery,False,81
68,84,intra,,False,81
91,38,flip,tackle,False,80
22,74,flip,pressure_loss,False,80
49,10,flip,restart_throw_in,True,80
25,79,flip,other,False,80
23,25,intra,,False,80
91,22,flip,restart_goal_kick,True,80
10,21,flip,ball_recovery,False,80
59,57,intra,,False,80
44,9,flip,ball_recovery,False,80
10,56,flip,other,False,79
62,8,flip,tackle,False,79
101,99,intra,,False,79
98,44,flip,restart_throw_in,True,79
96,43,flip,pressure_loss,False,79
15,9,intra,,False,78
53,56,intra,,False,78
15,68,flip,miscontrol,False,78
91,21,flip,other,False,78
56,9,flip,other,False,78
80,32,flip,other,False,78
9,68,flip,other,False,78
26,63,flip,other,False,78
10,38,flip,ball_recovery,False,77
9,62,flip,miscontrol,False,77
15,86,flip,interception,False,77
26,0,intra,,False,77
22,60,flip,bad_pass,False,77
84,62,intra,,False,77
32,39,flip,other,False,77
23,68,flip,pressure_loss,False,76
38,91,flip,ball_recovery,False,76
44,102,flip,bad_pass,False,76
86,103,intra,,False,76
56,4,flip,tackle,False,76
44,5,flip,bad_pass,False,76
15,69,flip,miscontrol,False,76
86,32,flip,dispossessed,False,75
80,21,flip,ball_recovery,False,75
91,38,flip,interception,False,75
27,84,flip,bad_pass,False,75
78,26,flip,clearance_conceded,False,75
61,9,flip,pressure_loss,False,75
32,0,intra,,False,75
18,97,flip,pressure_loss,False,74
15,22,flip,other,False,74
80,26,intra,,False,74
9,63,flip,miscontrol,False,74
69,9,flip,other,False,74
39,10,flip,restart_throw_in,True,74
62,7,flip,other,False,73
49,52,flip,other,False,73
21,74,flip,dispossessed,False,73
68,15,flip,interception,False,73
66,16,flip,clearance_conceded,False,73
94,38,flip,pressure_loss,False,73
27,62,flip,pressure_loss,False,73
65,87,intra,,False,72
22,80,flip,pressure_loss,False,72
63,68,intra,,False,72
6,34,intra,,False,72
5,44,flip,bad_pass,False,72
44,21,flip,ball_recovery,False,72
84,0,flip,clearance_conceded,False,72
15,39,flip,miscontrol,False,72
52,16,flip,restart_throw_in,True,72
43,97,flip,miscontrol,False,72
16,43,intra,,False,72
50,9,intra,,False,72
61,9,flip,tackle,False,72
32,102,flip,interception,False,72
91,97,intra,,False,72
21,44,intra,,False,71
5,43,flip,ball_recovery,False,71
22,44,flip,bad_pass,False,71
42,9,flip,tackle,False,71
10,69,flip,bad_pass,False,71
86,5,intra,,False,71
96,94,intra,,False,70
97,49,flip,pressure_loss,False,70
56,10,flip,restart_throw_in,True,70
61,59,intra,,False,70
87,32,flip,other,False,70
96,43,flip,tackle,False,70
10,39,flip,bad_pass,False,70
62,5,flip,restart_throw_in,True,70
86,39,intra,,False,70
9,80,flip,other,False,70
43,100,flip,other,False,70
59,4,flip,pressure_loss,False,69
39,15,intra,,False,69
22,0,intra,,False,69
26,33,intra,,False,69
86,69,intra,,False,69
4,49,flip,ball_recovery,False,69
4,62,flip,other,False,69
22,87,flip,bad_pass,False,69
62,7,flip,pressure_loss,False,69
91,44,flip,restart_throw_in,True,68
15,22,flip,restart_free_kick,True,68
74,19,flip,pressure_loss,False,68
32,87,flip,miscontrol,False,68
15,69,flip,interception,False,68
22,21,flip,ball_recovery,False,68
31,21,flip,pressure_loss,False,68
79,77,intra,,False,68
43,102,flip,ball_recovery,False,68
97,39,flip,restart_throw_in,True,68
97,42,flip,tackle,False,67
74,4,flip,other,False,67
102,21,intra,,False,67
1,80,flip,pressure_loss,False,67
8,62,flip,tackle,False,67
87,32,flip,ball_recovery,False,67
38,91,flip,tackle,False,67
84,5,intra,,False,67
86,32,flip,interception,False,67
91,43,flip,other,False,66
15,63,flip,other,False,66
63,5,flip,bad_pass,False,66
62,15,flip,pressure_loss,False,66
37,91,flip,pressure_loss,False,65
80,24,flip,other,False,65
21,10,intra,,False,65
52,44,intra,,False,65
85,83,intra,,False,65
22,84,flip,bad_pass,False,65
26,98,flip,other,False,64
23,74,flip,pressure_loss,False,64
22,74,flip,bad_pass,False,64
100,27,flip,clearance_conceded,False,64
22,43,flip,ball_recovery,False,64
33,86,flip,ball_recovery,False,64
22,102,flip,other,False,63
10,84,flip,bad_pass,False,63
97,49,flip,ball_recovery,False,63
25,26,flip,tackle,False,63
9,8,intra,,False,63
66,16,flip,restart_corner,True,63
98,39,flip,bad_pass,False,63
50,22,flip,bad_pass,False,63
18,62,flip,pressure_loss,False,63
5,50,flip,restart_throw_in,True,63
49,103,flip,miscontrol,False,63
43,38,intra,,False,63
26,21,flip,ball_recovery,False,62
97,44,flip,miscontrol,False,62
74,21,flip,tackle,False,62
43,91,flip,other,False,62
49,97,flip,interception,False,62
52,39,intra,,False,62
32,50,intra,,False,62
87,10,flip,bad_pass,False,62
100,43,flip,clearance_conceded,False,62
27,21,flip,ball_recovery,False,61
74,38,flip,other,False,61
27,81,flip,bad_pass,False,61
32,26,intra,,False,61
9,68,flip,ball_recovery,False,61
10,68,flip,bad_pass,False,61
68,32,flip,pressure_loss,False,61
42,97,flip,tackle,False,61
49,86,flip,interception,False,60
63,4,flip,ball_recovery,False,60
22,52,flip,other,False,60
80,74,intra,,False,60
50,87,flip,bad_pass,False,60
88,91,intra,,False,60
52,44,flip,restart_throw_in,True,60
62,52,intra,,False,60
86,66,intra,,False,60
65,32,flip,pressure_loss,False,60
43,42,intra,,False,59
9,44,flip,restart_free_kick,True,59
27,74,flip,other,False,59
22,9,flip,ball_recovery,False,59
32,16,intra,,False,59
48,49,intra,,False,59
56,21,flip,ball_recovery,False,58
44,5,flip,restart_throw_in,True,58
66,27,flip,clearance_conceded,False,58
1,3,intra,,False,58
87,43,flip,ball_recovery,False,58
79,26,flip,tackle,False,58
94,81,intra,,False,58
91,16,intra,,False,58
32,5,flip,other,False,58
10,62,flip,ball_recovery,False,57
15,52,flip,other,False,57
81,86,intra,,False,57
27,86,flip,pressure_loss,False,57
80,25,flip,tackle,False,57
26,9,flip,ball_recovery,False,57
56,57,intra,,False,57
68,87,intra,,False,56
87,26,flip,other,False,56
80,32,flip,pressure_loss,False,56
97,101,intra,,False,56
6,22,intra,,False,56
39,16,flip,restart_throw_in,True,56
87,9,flip,ball_recovery,False,56
33,21,flip,ball_recovery,False,56
74,26,flip,other,False,56
4,9,intra,,False,55
22,103,flip,bad_pass,False,55
21,0,intra,,False,55
74,22,flip,restart_free_kick,True,55
91,39,flip,restart_free_kick,True,55
21,75,flip,other,False,55
9,66,flip,other,False,55
26,81,flip,miscontrol,False,55
103,27,flip,bad_pass,False,55
29,51,intra,,False,55
56,3,flip,other,False,54
44,97,flip,ball_recovery,False,54
32,52,flip,other,False,54
26,27,flip,restart_free_kick,True,54
32,27,intra,,False,54
68,21,intra,,False,54
84,39,intra,,False,54
59,61,intra,,False,54
97,52,intra,,False,54
94,92,intra,,False,53
56,2,flip,pressure_loss,False,53
4,56,flip,tackle,False,53
9,81,flip,other,False,53
67,15,flip,pressure_loss,False,53
22,62,flip,pressure_loss,False,53
0,44,flip,restart_throw_in,True,53
62,10,flip,miscontrol,False,53
49,98,flip,other,False,53
9,26,flip,ball_recovery,False,53
23,102,flip,pressure_loss,False,53
100,26,flip,ball_recovery,False,53
10,39,flip,restart_throw_in,True,52
5,74,flip,pressure_loss,False,52
87,44,flip,bad_pass,False,52
39,9,flip,ball_recovery,False,52
102,87,intra,,False,52
32,87,flip,interception,False,52
27,27,flip,bad_pass,False,52
52,10,intra,,False,52
101,49,flip,pressure_loss,False,51
27,26,flip,ball_recovery,False,51
44,102,flip,ball_recovery,False,51
84,43,flip,clearance_conceded,False,51
22,22,flip,bad_pass,False,51
81,26,flip,other,False,51
10,74,flip,other,False,51
35,80,flip,pressure_loss,False,51
40,101,flip,pressure_loss,False,50
49,22,flip,restart_free_kick,True,50
27,22,flip,bad_pass,False,50
6,67,flip,pressure_loss,False,50
49,48,intra,,False,50
26,21,intra,,False,50
102,32,flip,pressure_loss,False,50
32,80,flip,other,False,50
38,15,flip,ball_recovery,False,50
86,44,flip,other,False,50
39,97,flip,bad_pass,False,50
22,86,flip,other,False,50
10,66,flip,bad_pass,False,50
66,9,flip,clearance_conceded,False,49
35,37,intra,,False,49
9,4,intra,,False,49
100,100,intra,,False,49
98,27,flip,bad_pass,False,49
50,39,flip,restart_throw_in,True,49
23,32,intra,,False,49
80,27,flip,miscontrol,False,49
22,68,flip,other,False,49
43,26,flip,ball_recovery,False,49
77,63,intra,,False,49
15,14,intra,,False,48
71,75,intra,,False,48
50,103,flip,bad_pass,False,48
22,97,flip,pressure_loss,False,48
56,50,intra,,False,48
44,22,flip,restart_goal_kick,True,48
44,68,flip,other,False,48
9,56,flip,other,False,48
86,43,flip,ball_recovery,False,48
0,39,flip,restart_throw_in,True,48
52,10,flip,restart_throw_in,True,48
91,39,flip,interception,False,48
12,32,intra,,False,48
56,4,flip,dispossessed,False,48
4,56,flip,interception,False,48
32,81,flip,other,False,48
15,62,flip,interception,False,47
66,69,intra,,False,47
39,97,flip,ball_recovery,False,47
14,15,intra,,False,47
4,27,intra,,False,47
39,102,flip,other,False,47
50,4,flip,ball_recovery,False,47
77,21,flip,pressure_loss,False,47
12,27,intra,,False,47
26,43,flip,ball_recovery,False,47
33,87,flip,bad_pass,False,47
21,74,flip,tackle,False,46
80,27,flip,restart_free_kick,True,46
84,81,intra,,False,46
74,38,flip,ball_recovery,False,46
40,22,intra,,False,46
74,80,intra,,False,46
97,44,flip,restart_free_kick,True,46
9,52,flip,other,False,46
43,10,flip,restart_free_kick,True,46
5,62,flip,bad_pass,False,46
99,101,intra,,False,46
49,9,flip,ball_recovery,False,46
63,86,intra,,False,46
65,14,flip,pressure_loss,False,46
84,9,flip,clearance_conceded,False,45
43,96,flip,other,False,45
91,38,flip,dispossessed,False,45
4,50,flip,other,False,45
69,27,flip,bad_pass,False,45
5,68,flip,other,False,45
94,96,intra,,False,45
38,21,intra,,False,45
46,32,intra,,False,45
38,91,flip,foul_won,False,45
83,31,flip,pressure_loss,False,45
59,81,intra,,False,45
87,50,flip,restart_throw_in,True,45
26,10,flip,other,False,45
50,102,flip,ball_recovery,False,45
86,10,flip,other,False,45
52,50,flip,restart_corner,True,45
43,80,flip,ball_recovery,False,45
62,15,flip,ball_recovery,False,44
9,61,flip,other,False,44
38,43,intra,,False,44
103,26,flip,ball_recovery,False,44
26,86,flip,other,False,44
49,97,flip,pressure_loss,False,44
99,48,flip,pressure_loss,False,44
32,39,flip,restart_throw_in,True,44
22,100,flip,bad_pass,False,44
0,10,flip,restart_throw_in,True,43
4,57,flip,pressure_loss,False,43
4,21,intra,,False,43
56,5,flip,interception,False,43
22,80,flip,ball_recovery,False,43
46,27,intra,,False,43
63,26,flip,ball_recovery,False,43
39,95,flip,bad_pass,False,43
77,43,flip,pressure_loss,False,43
100,103,intra,,False,43
27,87,flip,bad_pass,False,43
15,43,flip,ball_recovery,False,43
50,5,flip,bad_pass,False,43
43,27,flip,other,False,43
16,22,flip,bad_pass,False,43
39,81,flip,bad_pass,False,43
21,80,flip,other,False,43
59,26,flip,pressure_loss,False,42
33,22,flip,bad_pass,False,42
43,52,flip,pressure_loss,False,42
21,26,intra,,False,42
66,32,flip,ball_recovery,False,42
95,50,flip,restart_throw_in,True,42
102,0,flip,other,False,42
21,4,intra,,False,42
52,44,flip,restart_free_kick,True,42
38,91,flip,interception,False,42
26,84,flip,other,False,42
52,27,flip,restart_free_kick,True,42
62,67,intra,,False,42
6,14,intra,,False,42
49,10,flip,other,False,42
94,42,flip,pressure_loss,False,42
29,17,intra,,False,42
66,26,flip,ball_recovery,False,42
103,49,flip,pressure_loss,False,41
32,17,intra,,False,41
10,62,flip,interception,False,41
87,21,flip,ball_recovery,False,41
98,43,flip,pressure_loss,False,41
95,27,flip,clearance_conceded,False,41
49,33,intra,,False,41
7,44,flip,restart_throw_in,True,40
40,34,intra,,False,40
69,16,flip,bad_pass,False,40
41,97,flip,clearance_conceded,False,40
91,21,flip,ball_recovery,False,40
10,26,flip,ball_recovery,False,40
15,33,intra,,False,40
25,26,flip,pressure_loss,False,40
100,80,intra,,False,40
98,38,flip,ball_recovery,False,40
9,61,flip,tackle,False,40
43,96,flip,tackle,False,40
38,16,flip,other,False,40
10,52,flip,other,False,40
69,26,flip,ball_recovery,False,40
44,22,flip,bad_pass,False,40
95,98,intra,,False,40
26,52,flip,pressure_loss,False,40
40,48,intra,,False,40
16,62,flip,pressure_loss,False,39
21,32,flip,ball_recovery,False,39
31,32,intra,,False,39
100,4,intra,,False,39
69,74,intra,,False,39
71,74,intra,,False,39
0,22,flip,restart_free_kick,True,39
86,17,flip,other,False,39
16,68,flip,interception,False,39
43,5,flip,miscontrol,False,39
74,4,flip,ball_recovery,False,39
32,26,flip,ball_recovery,False,39
77,9,flip,pressure_loss,False,39
5,60,flip,bad_pass,False,39
75,56,intra,,False,39
84,27,intra,,False,39
99,32,flip,pressure_loss,False,38
16,87,flip,bad_pass,False,38
32,31,intra,,False,38
68,27,flip,other,False,38
86,51,flip,other,False,38
100,98,intra,,False,38
86,67,intra,,False,38
91,36,flip,pressure_loss,False,38
44,91,flip,pressure_loss,False,38
44,26,flip,ball_recovery,False,38
0,5,intra,,False,38
68,0,flip,other,False,38
50,97,flip,pressure_loss,False,38
63,27,flip,bad_pass,False,38
57,4,flip,bad_pass,False,38
87,33,flip,bad_pass,False,37
26,62,flip,ball_recovery,False,37
87,44,flip,restart_throw_in,True,37
15,44,flip,other,False,37
44,86,flip,ball_recovery,False,37
74,91,intra,,False,37
9,52,flip,pressure_loss,False,37
26,44,flip,other,False,37
80,50,flip,other,False,37
44,97,flip,interception,False,37
27,4,flip,ball_recovery,False,37
102,0,flip,pressure_loss,False,37
101,49,flip,tackle,False,37
80,16,flip,other,False,37
9,27,flip,other,False,37
79,26,flip,pressure_loss,False,37
81,22,flip,bad_pass,False,37
81,21,flip,ball_recovery,False,37
21,74,flip,ball_recovery,False,37
68,0,flip,pressure_loss,False,36
33,22,flip,restart_goal_kick,True,36
103,50,flip,bad_pass,False,36
16,80,flip,other,False,36
86,15,flip,pressure_loss,False,36
62,10,flip,restart_free_kick,True,36
87,49,flip,other,False,36
10,87,flip,bad_pass,False,36
43,80,flip,pressure_loss,False,36
5,80,flip,pressure_loss,False,36
32,80,flip,interception,False,36
44,86,flip,pressure_loss,False,36
77,79,intra,,False,36
50,102,flip,interception,False,36
29,15,intra,,False,36
65,67,intra,,False,36
98,26,flip,ball_recovery,False,36
86,9,flip,ball_recovery,False,36
9,80,flip,ball_recovery,False,36
97,5,intra,,False,35
0,22,intra,,False,35
4,0,intra,,False,35
20,73,flip,other,False,35
5,62,flip,ball_recovery,False,35
41,10,flip,restart_throw_in,True,35
55,4,flip,tackle,False,35
52,10,flip,restart_free_kick,True,35
100,32,flip,ball_recovery,False,35
55,4,flip,pressure_loss,False,35
6,26,intra,,False,35
26,97,flip,ball_recovery,False,35
24,80,flip,clearance_conceded,False,35
60,63,intra,,False,34
16,38,flip,ball_recovery,False,34
16,69,flip,bad_pass,False,34
22,66,flip,bad_pass,False,34
10,22,flip,restart_goal_kick,True,34
97,26,flip,pressure_loss,False,34
26,25,intra,,False,34
38,92,flip,pressure_loss,False,34
32,5,flip,restart_throw_in,True,34
52,26,flip,other,False,34
52,16,flip,restart_corner,True,34
94,26,flip,pressure_loss,False,34
6,17,intra,,False,34
63,9,flip,pressure_loss,False,34
78,43,flip,ball_recovery,False,34
44,74,flip,other,False,34
50,5,flip,restart_throw_in,True,34
22,97,flip,ball_recovery,False,34
56,74,intra,,False,34
0,39,intra,,False,33
56,5,flip,restart_free_kick,True,33
87,15,flip,ball_recovery,False,33
81,43,flip,ball_recovery,False,33
4,56,flip,foul_won,False,33
10,60,flip,bad_pass,False,33
59,8,flip,pressure_loss,False,33
91,74,intra,,False,33
63,91,intra,,False,33
43,52,flip,other,False,33
66,39,intra,,False,33
62,22,flip,other,False,33
10,68,flip,ball_recovery,False,33
26,97,flip,pressure_loss,False,33
26,97,flip,interception,False,33
86,49,flip,pressure_loss,False,33
91,38,flip,pressure_loss,False,33
75,91,intra,,False,33
74,22,flip,restart_goal_kick,True,33
100,5,intra,,False,33
23,39,intra,,False,32
49,4,flip,other,False,32
32,51,intra,,False,32
74,75,intra,,False,32
77,98,intra,,False,32
16,102,flip,other,False,32
66,38,intra,,False,32
22,56,flip,pressure_loss,False,32
66,86,intra,,False,32
91,92,intra,,False,32
0,5,flip,restart_throw_in,True,32
87,22,flip,bad_pass,False,32
29,49,intra,,False,32
29,44,intra,,False,32
86,101,intra,,False,32
103,43,flip,bad_pass,False,32
22,38,flip,ball_recovery,False,32
66,66,intra,,False,31
39,80,flip,pressure_loss,False,31
39,74,flip,pressure_loss,False,31
9,80,flip,pressure_loss,False,31
16,68,flip,ball_recovery,False,31
9,56,flip,pressure_loss,False,31
4,49,flip,tackle,False,31
38,27,intra,,False,31
5,81,flip,bad_pass,False,31
22,62,flip,ball_recovery,False,31
97,103,intra,,False,31
62,79,intra,,False,31
90,38,flip,pressure_loss,False,31
41,43,intra,,False,31
95,26,flip,ball_recovery,False,31
33,68,flip,pressure_loss,False,31
92,38,flip,bad_pass,False,31
97,33,flip,other,False,31
5,49,flip,ball_recovery,False,31
27,69,flip,bad_pass,False,31
77,75,intra,,False,31
69,15,flip,pressure_loss,False,31
52,9,flip,other,False,31
16,39,flip,bad_pass,False,31
87,49,flip,ball_recovery,False,31
68,44,intra,,False,30
50,68,flip,other,False,30
10,102,flip,other,False,30
25,80,flip,tackle,False,30
10,97,flip,other,False,30
15,43,flip,interception,False,30
100,86,intra,,False,30
87,10,flip,restart_throw_in,True,30
87,43,flip,other,False,30
40,26,intra,,False,30
16,39,flip,restart_throw_in,True,30
15,67,flip,other,False,30
26,62,flip,pressure_loss,False,30
62,39,intra,,False,30
87,15,flip,other,False,29
3,55,flip,other,False,29
63,21,flip,ball_recovery,False,29
22,5,flip,bad_pass,False,29
87,16,flip,restart_throw_in,True,29
87,4,flip,ball_recovery,False,29
22,91,flip,pressure_loss,False,29
83,63,intra,,False,29
12,85,flip,pressure_loss,False,29
97,0,flip,pressure_loss,False,29
23,5,intra,,False,29
29,10,intra,,False,29
10,56,flip,pressure_loss,False,29
4,44,flip,restart_throw_in,True,29
7,62,flip,clearance_conceded,False,29
2,56,flip,clearance_conceded,False,29
1,9,intra,,False,29
98,86,intra,,False,29
21,38,intra,,False,29
94,103,intra,,False,29
44,0,intra,,False,29
9,50,flip,restart_throw_in,True,29
95,80,intra,,False,29
87,32,flip,pressure_loss,False,28
26,52,flip,other,False,28
32,80,flip,ball_recovery,False,28
33,80,flip,other,False,28
56,4,flip,pressure_loss,False,28
16,5,flip,restart_throw_in,True,28
22,4,flip,ball_recovery,False,28
23,9,intra,,False,28
62,15,flip,tackle,False,28
33,102,flip,pressure_loss,False,28
10,27,flip,bad_pass,False,28
68,85,intra,,False,28
9,57,flip,other,False,28
5,57,flip,bad_pass,False,28
86,49,flip,tackle,False,28
46,43,intra,,False,28
78,81,intra,,False,28
80,61,intra,,False,28
67,15,flip,tackle,False,28
68,10,flip,pressure_loss,False,28
32,102,flip,pressure_loss,False,28
103,32,flip,other,False,28
44,95,flip,bad_pass,False,27
24,26,intra,,False,27
27,52,flip,other,False,27
102,10,intra,,False,27
22,39,flip,restart_throw_in,True,27
60,26,flip,ball_recovery,False,27
78,9,flip,ball_recovery,False,27
26,80,flip,miscontrol,False,27
5,21,flip,ball_recovery,False,27
5,0,intra,,False,27
26,86,flip,ball_recovery,False,27
62,14,flip,other,False,27
27,22,flip,restart_goal_kick,True,27
77,25,flip,pressure_loss,False,27
80,32,flip,ball_recovery,False,27
10,86,flip,ball_recovery,False,27
62,33,flip,other,False,27
32,80,flip,pressure_loss,False,26
60,16,flip,restart_throw_in,True,26
97,79,intra,,False,26
46,102,flip,interception,False,26
63,4,flip,other,False,26
80,102,intra,,False,26
32,68,flip,pressure_loss,False,26
37,90,flip,other,False,26
26,26,flip,other,False,26
39,100,flip,bad_pass,False,26
15,38,flip,other,False,26
63,97,intra,,False,26
87,52,intra,,False,26
19,21,intra,,False,26
19,74,flip,clearance_conceded,False,26
56,9,flip,ball_recovery,False,26
44,81,flip,bad_pass,False,26
27,80,flip,ball_recovery,False,26
15,62,flip,pressure_loss,False,26
74,21,flip,dispossessed,False,26
85,32,flip,tackle,False,26
83,98,intra,,False,26
60,27,flip,clearance_conceded,False,26
12,68,flip,interception,False,26
22,5,flip,restart_throw_in,True,26
35,50,intra,,False,26
103,43,flip,pressure_loss,False,26
102,85,intra,,False,26
9,60,flip,miscontrol,False,25
69,97,intra,,False,25
66,80,intra,,False,25
103,62,intra,,False,25
49,101,flip,other,False,25
91,37,flip,other,False,25
99,81,intra,,False,25
102,9,intra,,False,25
62,26,flip,pressure_loss,False,25
74,56,intra,,False,25
66,63,intra,,False,25
73,21,flip,tackle,False,25
97,22,flip,other,False,25
39,21,flip,ball_recovery,False,25
39,27,flip,bad_pass,False,25
73,71,intra,,False,25
49,84,flip,miscontrol,False,25
100,52,intra,,False,25
21,56,flip,other,False,25
21,52,flip,other,False,25
26,79,flip,tackle,False,25
86,0,flip,pressure_loss,False,25
32,38,flip,interception,False,25
10,22,flip,bad_pass,False,25
26,62,flip,interception,False,25
84,26,intra,,False,25
23,85,flip,pressure_loss,False,24
5,52,flip,other,False,24
75,21,flip,bad_pass,False,24
50,0,intra,,False,24
36,91,flip,clearance_conceded,False,24
80,9,flip,pressure_loss,False,24
43,16,flip,restart_throw_in,True,24
91,43,flip,ball_recovery,False,24
4,55,flip,other,False,24
49,9,flip,interception,False,24
84,21,flip,ball_recovery,False,24
15,62,flip,ball_recovery,False,24
5,26,flip,ball_recovery,False,24
102,27,flip,other,False,24
43,92,flip,other,False,24
86,26,intra,,False,24
49,52,flip,pressure_loss,False,24
16,4,flip,ball_recovery,False,24
81,44,flip,bad_pass,False,24
42,43,intra,,False,24
32,62,flip,other,False,24
66,52,intra,,False,24
98,21,flip,ball_recovery,False,24
86,97,intra,,False,24
9,80,flip,interception,False,24
22,69,flip,bad_pass,False,24
57,62,intra,,False,23
16,0,intra,,False,23
29,86,flip,interception,False,23
80,39,flip,other,False,23
22,16,flip,restart_throw_in,True,23
62,69,intra,,False,23
10,81,flip,bad_pass,False,23
27,98,flip,bad_pass,False,23
32,27,flip,other,False,23
20,74,flip,pressure_loss,False,23
12,9,intra,,False,23
27,103,flip,bad_pass,False,23
62,26,flip,interception,False,23
26,74,flip,pressure_loss,False,23
40,51,intra,,False,23
44,52,flip,other,False,23
81,9,flip,ball_recovery,False,23
40,97,flip,interception,False,23
81,26,flip,pressure_loss,False,23
38,0,intra,,False,23
81,102,intra,,False,23
83,43,flip,pressure_loss,False,23
86,62,intra,,False,23
2,50,flip,restart_throw_in,True,23
66,43,intra,,False,23
66,32,flip,clearance_conceded,False,23
43,80,flip,interception,False,23
5,66,flip,bad_pass,False,23
50,86,flip,interception,False,23
27,9,flip,ball_recovery,False,23
22,50,flip,restart_throw_in,True,23
103,74,intra,,False,23
63,5,flip,restart_throw_in,True,22
62,86,intra,,False,22
62,32,flip,pressure_loss,False,22
74,26,flip,ball_recovery,False,22
103,26,flip,other,False,22
60,44,intra,,False,22
78,27,intra,,False,22
9,22,intra,,False,22
91,15,intra,,False,22
39,103,flip,bad_pass,False,22
39,92,flip,bad_pass,False,22
26,74,flip,other,False,22
27,39,flip,bad_pass,False,22
97,0,flip,other,False,22
27,86,flip,ball_recovery,False,22
86,79,intra,,False,22
69,32,flip,other,False,22
27,102,flip,pressure_loss,False,22
78,97,intra,,False,22
100,0,flip,clearance_conceded,False,22
97,32,flip,pressure_loss,False,22
9,43,flip,other,False,22
68,32,flip,tackle,False,22
55,53,intra,,False,22
98,62,intra,,False,22
21,76,flip,other,False,22
26,16,intra,,False,22
59,15,flip,pressure_loss,False,22
59,69,intra,,False,22
87,9,flip,other,False,22
100,9,intra,,False,22
22,86,flip,ball_recovery,False,22
4,50,flip,pressure_loss,False,22
62,0,flip,pressure_loss,False,21
81,43,flip,other,False,21
5,62,flip,interception,False,21
80,32,flip,tackle,False,21
9,68,flip,interception,False,21
15,52,flip,pressure_loss,False,21
27,86,flip,bad_pass,False,21
103,38,flip,ball_recovery,False,21
0,39,flip,restart_free_kick,True,21
97,86,intra,,False,21
81,68,intra,,False,21
83,85,intra,,False,21
9,39,flip,miscontrol,False,21
44,27,flip,bad_pass,False,21
38,74,flip,other,False,21
38,90,flip,other,False,21
69,5,flip,bad_pass,False,21
99,97,intra,,False,21
50,66,flip,bad_pass,False,21
21,91,flip,other,False,21
68,63,intra,,False,21
78,44,flip,clearance_conceded,False,21
102,96,intra,,False,21
27,68,flip,pressure_loss,False,21
100,26,flip,clearance_conceded,False,21
0,5,flip,restart_free_kick,True,21
80,5,flip,other,False,20
18,20,intra,,False,20
86,81,intra,,False,20
38,10,flip,restart_throw_in,True,20
38,15,flip,tackle,False,20
52,50,flip,restart_free_kick,True,20
43,102,flip,interception,False,20
95,10,intra,,False,20
80,85,intra,,False,20
66,0,flip,clearance_conceded,False,20
92,97,intra,,False,20
6,62,flip,interception,False,20
100,32,flip,clearance_conceded,False,20
81,10,flip,bad_pass,False,20
87,26,flip,pressure_loss,False,20
40,79,flip,pressure_loss,False,20
56,27,flip,other,False,20
44,87,flip,bad_pass,False,20
62,21,flip,ball_recovery,False,20
8,9,intra,,False,20
80,96,intra,,False,20
29,84,flip,other,False,20
77,87,intra,,False,20
52,34,flip,other,False,20
68,80,intra,,False,20
39,86,flip,other,False,20
31,84,flip,pressure_loss,False,20
85,32,flip,pressure_loss,False,20
98,39,flip,restart_throw_in,True,20
39,52,flip,other,False,20
98,56,intra,,False,20
90,88,intra,,False,20
50,68,flip,ball_recovery,False,20
5,50,flip,bad_pass,False,20
5,39,flip,restart_throw_in,True,20
102,98,intra,,False,20
10,0,intra,,False,20
80,9,intra,,False,20
27,43,flip,ball_recovery,False,20
74,22,flip,interception,False,20
33,86,flip,interception,False,20
27,39,flip,restart_throw_in,True,19
4,62,flip,ball_recovery,False,19
